Original,Edited,Title,Genre,Author,URL
,"Khi không trời đất chuyển mình
Trong thiên tai bỗng tượng hình hư vô
Bước ngang mê lộ xô bồ
Em còn luýnh quýnh xưng hô tội tình.

Hồn tôi lãng đãng phiêu linh
Mùa thu bày biện linh đình, đó em
Tiệc tình dọn giữa dung nhan
Một lần cũng đã hoang đàng đời nhau.

Lăn qua sợi tóc tơ nhàu
Để em còn được biết đau kiếp này
Từ khi tôi tượng hình hài
Tựa mây bay thấp cho dài bóng không.

Nghe ngọn gió hú trong lòng
Nửa đêm thao thức còn đồng vọng nhau
Mà tôi như giấc chiêm bao
Bước ra từ chỗ em vào hư vô…",Bài sinh nhật tháng 5,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%C3%A0i-sinh-nh%E1%BA%ADt-th%C3%A1ng-5/poem-QWZzjGNpWWs_NTSDr4gQWA
,"Gọi đò, đò đã sang sông
Gọi em, em cũng ngược dòng nhân gian
Gọi nhau một khúc tình tan
Em, người dưng đã, hoang đàng, thơ tôi!

Lời tình còn đọng trên môi
Trái tim tôi đã tơi bời xanh xao
Sông sâu có khúc bạc đầu
Đò em lỡ chuyến biết đâu mà chờ!

Khi xưa lỡ một chuyến đò
Đi lên đi xuống vòng vo nỗi buồn
Bây giờ cách mấy đại dương
Muốn thăm em, đâu biết đường mà đi!

Chiều phơi cuối ngọn xuân thì
Phủi tay, biết có còn gì cho nhau
Chuyến đò chở khẳm bể dâu
Bỏ tôi ở lại vực sầu lạnh tanh…",Bến bờ,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%E1%BA%BFn-b%E1%BB%9D/poem-N4mDSXV8LmMPXFovoRi9HQ
,"Sài gòn mưa lất phất
Vừa đủ ướt mi em
Vậy mà hồn tôi đã
Như chiếc lá gập ghềnh.

Nghênh ngang cùng ngọn tóc
Một thời tình ngu ngơ
Còn in trên chấm cỏ
Dấu tay em tình cờ.

Cơn mưa phùn ngày cũ
Tạt vào giấc mơ tôi
Những chiều trong hoạ thất
Ngồi vẽ bóng một người.

Lá bay ngoài cửa lớp
Ngỡ bước chân em về
Góc Pasteur thềm đá
Sóng sánh giọt cà phê.

Pha buồn chung đáy tách
Cho đậm nét son môi
Em tô vào nhan sắc
Để bước tới cuộc đời.

Bên hiên trường Kiến Trúc
Đã vắng một chỗ ngồi
Tôi mang hồn Gothic
Vẽ bóng chiều đang rơi…",Bên hiên KT Sài Gòn,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%C3%AAn-hi%C3%AAn-KT-S%C3%A0i-G%C3%B2n/poem-eMUzsHWfVrLcMzUKoKorVQ
,"Như vạt lụa bay mù góc phố
Giật mình ngoái lại đã tàn đông
Tháng tám dáng ai đang dậy mộng
Còn gập ghềnh theo chiếc bóng không!

Mà em như lá sầu đông rụng
Rét mướt chiều lê những bước chân
Con đường một thuở quên hò hẹn
Biết khóc cùng em đã mấy lần?

Hay chỉ là tuyết rơi trong mắt
Chạm thoáng mi em lạnh phố chiều
Hình như trong giọt pha lê ấy
Đã nhuốm màu hoang phế rong rêu.

Tháng tám còn liêu xiêu lối cỏ
Em đi bỏ lại một con đường
Hồn tôi như hạt sương tan chậm
Ướt gót chân em thuở biết buồn…",Bóng đông,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%C3%B3ng-%C4%91%C3%B4ng/poem-F08C1D_pmTvaFFzB3Z7hHQ
,"Tôi nằm co quắp bàn tay lại
Mùi hương hoang dại vẫn còn nguyên
Căn phòng rộng/ tối om/ tĩnh lặng
Quay một vòng hồn vía đảo điên.

Mưa khóc ai giọt dài giọt vắn
Đêm dùng dằng nghiêng lệch gối chăn
Nợ nần em, làm sao trả hết
Đời sau chắc gì nhớ để quên!

Tôi lần mò bấu vào hoang phế
Cả đời chưa giáp ngón tay không
Bóng em đè xuống còn thảng thốt
Trái tim đang giẫy giụa trong lòng.

Mà hình hài có thành tượng đá
Cũng chờ em bước tới trăm năm
Để nghe nhịp thở mà em đã
Đêm đêm dậy thức chỗ tôi nằm….",Bóng không,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%C3%B3ng-kh%C3%B4ng/poem-xto1rVvSh7P-pnbGdDDRpA
,"Nhân sinh tự cổ vô thường
Bước qua nhau một khúc đường, vậy thôi!
Chắc gì còn thấy bóng tôi
Để em cất giữ một thời tình nhân.

Đưa tay phủi lớp bụi trần
Mênh mang tựa thoáng phù vân khói chiều
Hồn tôi cũng đã liêu xiêu
Lạc vào mê lộ khập khều gót chân.

Trăm năm chưa dứt nợ nần
Xin làm tượng đá để chần chờ nhau
Tóc em bao sợi bạc đầu
Là bấy nhiêu ngọn sầu đâu lỡ làng.

Bước vào một khúc tình tan
Còn nghe nhịp guốc ngang tàn tích em
Bụi trần vùi dập dấu chân
Chỗ tôi đã có một lần ghé qua…",Bụi trần,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/B%E1%BB%A5i-tr%E1%BA%A7n/poem-HvXgpwwt7nPh_Kk7-0JTiQ
,"Em đứng chờ ai chiều đã lụn
Mây che bàng bạc bóng cố nhân
Tôi về không kịp như hò hẹn
Dáng núi còn đau dấu lưng trần.

Mà tay tôi có lần đã chạm
Chỗ trái tim em rất tình cờ
Em chưa hoá đá mà như đã
Tượng hình xoã tóc đứng chơ vơ.

Trăm năm chiếc bóng em còm cõi
Lặng ngóng mây bay tận cuối ngàn
Hồn tôi như gió miên man thổi
Tạt vào đồi núi dậy hương hoang.

Dáng Three Sisters còn lãng đãng
Chiều xiêu ngọn núi cũng bạc đầu
Tôi dụi hạt sương tan trong mắt
Thấy em đang chìm xuống biển dâu…",Chiều trên núi Three Sisters,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Chi%E1%BB%81u-tr%C3%AAn-n%C3%BAi-Three-Sisters/poem-pBwAKGHkFaM3DnlA0s7P2A
,"Chỗ có hạt bụi lăn qua
Trong mắt em bỗng kiêu sa lạ lùng
Một ngày không được ở chung
Cũng làm đóm lửa cháy bùng đời nhau.

Tôi như ngọn khói bạc đầu
Tan vào em, chỗ vết đau dị kỳ
Chút buồn sót lại trên mi
Em về ngủ muộn li bì giấc tôi.

Mùa thu mấy bận luân hồi
Mà nghe chiếc lá ngậm ngùi dưới chân
Bước qua một khúc đường trần
Ngoảnh lại còn thấy tình nhân đứng chờ.

Hợp tan đâu phải tình cờ
Hạt bụi còn biết hẹn hò đó em
Tôi có lạc tới vô biên
Hồn thành mây trắng cũng triền miên nhau…",Chỗ có hạt bụi lăn qua,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Ch%E1%BB%97-c%C3%B3-h%E1%BA%A1t-b%E1%BB%A5i-l%C4%83n-qua/poem-2EQMd5ZHou7VM0J4XqRE2A
,"Ghế đá không em chiều chủ nhật
Cỏ đã xanh xao một chỗ ngồi
Hồn tôi đóng bụi chờ em tới
Để rắc vào nhau chút tả tơi!

Mà em như thể là chiếc lá
Bay đi bàng bạc cả mùa thu
Bỏ tôi chết đuối trong đôi mắt
Ngóng theo trời đất cũng mịt mù.

Vườn cũ hoang tàn như cổ tích
Một lần thất lạc giữa cơn mơ
Còn nghe lãng đãng hương con gái
Thả xuống vai tôi rất tình cờ.

Của thuở em chưa thành người lớn
Mưa chiều chủ nhật ướt môi nhau
Nụ hôn còn vướng quanh sợi tóc
Ghế đá chờ em đã bạc đầu…",Chủ nhật không em,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Ch%E1%BB%A7-nh%E1%BA%ADt-kh%C3%B4ng-em/poem-wn9bR2DDEW399c-L0xehXw
,"Hàng cây chụm bóng em về
Còn phơi lá biếc xum xuê dáng chiều
Hồn tôi tựa nhánh rong rêu
Đường trơn dốc trũng cũng liều bước qua.

Chân đất vướng vấp lụa là
Tôi mang thương tích trên tà áo em
Chưa biết là nợ hay duyên
Mà trong tiềm thức đã tiền kiếp nhau.

Em nhón gót phía bên nào
Vẫn là một chỗ để vào tim tôi
Mong manh như sợi tơ trời
Vậy mà đã buộc cả thời tình si.

Trên từng mỗi bước tôi đi
Hàng cây quằn xuống cũng vì yêu em
Vạt áo như bỗng dài thêm
Con đường ngập lá còn thơm bóng người…",Con đường lá biếc,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Con-%C4%91%C6%B0%E1%BB%9Dng-l%C3%A1-bi%E1%BA%BFc/poem-qHhsYRHRJTgC9hEZZ88j1A
,"Em có nghe tiếng anh động đậy?
Từ cõi hư vô gọi nhau về
Say sướt mướt một đời hoang dại
Còn nghe oằn oại giữa cơn mê.

Anh ngã xuống đêm ngang tóc rối
Gối chăn như thể có linh hồn
Tặng phẩm tình nhân em dâng hiến
Là tiếng thì thầm giữa vô ngôn.

Căn gác nhỏ thuở tình giấu diếm
Nằm nghe mưa xối xả xuân thì
Không muốn tỉnh để nhìn em khóc
Cho cơn say còn mãi dị kỳ.

Níu áo em vào đêm vô tận
Mà tay dài chưa tới trăm năm
Thì trái tim anh có ngừng đập
Cũng đâu chung được một chỗ nằm…",Cơn say,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/C%C6%A1n-say/poem-8dP0BmOHCpQdX9BOTua5Ag
,"Cánh dã quỳ mong manh như lụa
Trên tóc em gầy vai áo xưa
Của những mùa xuân đang trở lại
Cho dài bóng lá biết tương tư.

Thềm cũ miên man hồn cuối chạp
Chập chờn theo mỗi bước chân tôi
Chỗ có em ngồi phơi dáng nắng
Như còn óng ánh dấu son môi!

Em suốt đời vẫn là chiếc bóng
Hoá thân vào một cõi dung nhan
Thì tôi cũng có lần quờ quạng
Trên môi em để biết hoang đàng.

Cho tóc còn thơm tho mùi Tết
Dã quỳ như thể mới tầm xuân
Mà em tựa hạt sương tan chậm
Không có trăm năm cũng một lần…",Dã quỳ vào xuân,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/D%C3%A3-qu%E1%BB%B3-v%C3%A0o-xu%C3%A2n/poem-Hpe4AqXySip9vyS8_bYPkg
,"Như một lần qua phố
Chen chúc giữa đám đông
Hạt bụi bay vào mắt
Đã ran rát trong lòng.

Tôi lơ ngơ lóng ngóng
Phố xá bỗng mịt mù
Bóng em như chiếc lá
Rụng cho đầy mùa thu.

Phiêu du cùng nhan sắc
Thất lạc giữa chiêm bao
Nơi hồn tôi trầm tích
Cỏ mọc xanh lối vào.

Mà em như dáng phố
Bước chân về lẻ loi
Của một thời xoã tóc
Ngang lụa biếc hương người.

Tựa làn mây bóng khói
Còn trôi dạt bềnh bồng
Chỗ mà tôi đứng ngóng
Đau đã tới chân không…",Dáng phố,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/D%C3%A1ng-ph%E1%BB%91/poem-OoyKFjOkV_a8eHQSQSQF0g
,"Em thoáng như làn gió
Bay qua những vực không
Mà tôi là chiếc lá
Còn trôi dạt bềnh bồng.

Long đong vào ghềnh cát
Vướng chân em dã tràng
Có lan man quýnh quáng
Cũng một lần bước ngang!

Thời gian như nước lớn
Lùa những dấu chân hoang
Đâu còn thấy vết tích
Để tôi biết hoang đàng.

Một lần em lãng đãng
Bước tới cuộc bể dâu
Hồn tôi là mây thấp
Cũng đâu giáp vách sầu.

Có nhau trong khoảnh khắc
Mà đã xa nghìn trùng
Trăm năm tựa chớp mắt
Biết còn kịp về chung!

Nơi có bờ cát lún
Vào biển cả mênh mông
Bóng em như ngọn sóng
Đẩy tôi bơi ngược dòng…",Dấu chân dã tràng,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/D%E1%BA%A5u-ch%C3%A2n-d%C3%A3-tr%C3%A0ng/poem-VbhAmismHOgISsZqQBt0Ow
,"(Kính dâng hương linh nữ sĩ Đỗ Phương Khanh)

Có một chuyến đi không trở lại
Cõi đời chỉ là mộng huyễn thôi
Người đã về nơi tâm thanh tịnh
Bước ra khỏi sinh tử luân hồi.

Hồn nhang khói bay vào vô tận
Còn nghe lãng đãng chút Hương Thu(*)
Tâm kinh đã thấu lời tụng niệm
Để cùng Người chắp cánh phiêu du.

Đi về một phía đầy hoa trắng
Như mây bàng bạc giữa đất trời
Ở nơi không còn nghe tiếng khóc
Cõi chân tâm an lạc đời đời.

Xin thắp nén hương trầm khói biếc
Tiễn Người rời bỏ cuộc trần ai
Dẫu biết tử sinh như bào ảnh
Cũng đâu lau ráo giọt u hoài…",Đi về một phía đầy hoa trắng,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90i-v%E1%BB%81-m%E1%BB%99t-ph%C3%ADa-%C4%91%E1%BA%A7y-hoa-tr%E1%BA%AFng/poem-JoCdFBGneVB4tak8rb1RtA
,"Chuyến đò nhỏ chở đầy áo trắng
Chở hồn tôi lãng đãng qua sông
Dòng nước đã cuốn trôi bờ bến
Còn nghe ngọn sóng vỗ trong lòng!

Mái chèo khua xôn xao vạt nắng
Mùa thu như mới tượng hình hài
Tà áo ngày xưa còn thấp thoáng
Dáng em bàng bạc tựa mây bay.

Cho gió lay mùi hương con gái
Xanh thì ngan ngát nụ môi non
Mà em đã bỏ quên nhan sắc
Trên vai tôi thuở mới biết buồn.

Bến cũ con đò nghiêng dáng nắng
Sông sâu đã lún mấy nhịp chèo
Thì dẫu tôi có bơi ngược sóng
Cũng còn chiếc bóng để mang theo…",Đò ngang,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90%C3%B2-ngang/poem-UZxBdnErO9jzA1Cr0Xdoiw
,"Tôi nằm như thể đang cùng tận
Để giấu buồn riêng thuở dại khờ
Mà em bỏ quên lần hò hẹn
Nơi còn dấu tích những cơn mơ.

Đèn khuya thắp ngọn cùn tim lụn
Chờ em về từ cõi trống trơn
Đêm bỗng cựa mình như đất lở
Động bóng đè lên nỗi chập chờn.

Lăn qua chưa giáp mùi hương cũ
Chừng như ngạt thở giữa chiêm bao
Tay tôi cấu cào trong mê sảng
Hồn đang dậy mộng vẫn còn đau!

Như dòng sông chảy vào vực thẳm
Tôi thấy em về ngang bóng không
Còn nghe tiếng khóc mà em đã
Nhấp nhô cùng ngọn sóng trong lòng…",Động bóng,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90%E1%BB%99ng-b%C3%B3ng/poem-WdVl-EPEOWJhDs-P8e6RpA
,"Em bước qua đường trơn dốc lạ
Gọi nhau hối hả giữa nhân gian
Tìm trong đám đông đang động đậy
Hồn trơ như đá đã lạnh căm.

Người đứng bên người đêm giấu mặt
Còn nghe quanh quẩn tiếng thở dài
Trời đất bỗng nổi cơn thịnh nộ
Đẩy tôi vấp xuống bụi mật gai!

Bàn tay ai mềm như tơ lụa
Lùa ngang dạ khúc lạnh hơi người
Cuồng quay giữa nhịp chân hung bạo
Đêm bàng hoàng tôi cũng lạ tôi.

Đuổi theo chiếc bóng em còm cõi
Một đời chưa gặp một người quen
Hồn tôi bụi bám xanh mùi cỏ
Đường xa, còn lạ cả trăm năm…",Đường lạ,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90%C6%B0%E1%BB%9Dng-l%E1%BA%A1/poem-P_chosdItujROy5PIb8VgA
,"Tại sao tôi ở chốn này?
Trăm năm cũng chỉ loay hoay lần quần
Có đi hết đoạn đường trần
Chắc gì trả dứt nợ nần cưu mang.

Quẩy quằn một gánh nhân gian
Hồn nghiêng theo mỗi dấu chân tội tình
Bước qua chưa khỏi bóng mình
Trong thiên tai đã tượng hình hư vô.

Dọc ngang mê lộ xô bồ
Thả buồn theo xác lá khô vào đời
Cho đầy một chuyến rong chơi
Ngó quanh quất chỉ còn tôi dọc đường.

Dẫm trên phiến đá âm dương
Nở ra một đoá vô thường dưới chân
Chạy đâu ra khỏi đường trần
Vì em, tôi được thêm lần đầu thai…",Đường trần,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90%C6%B0%E1%BB%9Dng-tr%E1%BA%A7n/poem-R2whT7WAZUIx76Q8WSMBWA
,"Chạy đâu mà luýnh quýnh
Đường dài lắm em ơi
Có chạy tới hụt hơi
Đâu chắc gì đã đến.

Là con đường định mệnh
Cũng có khúc ngoằn ngoèo
Hành trang em gói ghém
Còn đủ sức mang theo?

Bàn chân em nhỏ xíu
Dẫm xuống bụi gai đau
Trái tim tươm giọt máu
Tưới cho đầy biển dâu.

Em đang chạy về đâu
Dòng sông sâu phía trước
Con nước ngược đàng sau
Chưa bước vào đã lún.

Một đời thì tôi cũng
Đuổi theo em cùng đường
Vịn chiếc bóng trong gương
Còn nghe mùi hương cũ.

Của một lần em đã
Bước vội vã để quên
Giọt nước mắt lạ lẫm
Lăn qua nỗi gập ghềnh…",Đường vào bể dâu,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/%C4%90%C6%B0%E1%BB%9Dng-v%C3%A0o-b%E1%BB%83-d%C3%A2u/poem-EjkfRzp22t-UsOWIbaTABg
,"Có khi trời còn nắng
Đã nghe mưa trong lòng
Có khi chiều rất vắng
Ta ngồi với bóng không.

Em thì như mưa nắng
Còn chưa biết hẹn hò
Để ta thành trang giấy
Chất đầy những câu thơ.

Tìm nhau trong tập vở
Có khi rất tình cờ
Như một giọt mực tím
Mà biếc cả giấc mơ.

Ta nương theo nhịp thở
Níu sợi tóc em dài
Bàn tay chưa vói tới
Hình hài em như mây.

Lơ lửng cùng mưa nắng
Cho đầy thêm mùa thu
Lá bay che kín lối
Đường em qua mịt mù.

Ta như người lữ khách
Đâu còn chốn nương thân
Bước chưa tới chiếc bóng
Đã chạm nỗi thăng trầm.

Làm tim ta rỉ máu
Vết thương đang dậy thì
Chỗ em đã dẫm xuống
Cả một thời tình si.

Êm ả mà nhói buốt
Từ nỗi đau ngọt ngào
Em có là mưa nắng
Cũng lạnh tựa nhát dao…",Em có là mưa nắng,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Em-c%C3%B3-l%C3%A0-m%C6%B0a-n%E1%BA%AFng/poem-HLNb9NHj5Vfe-UqMo0Bvkg
,"Giấc mơ chưa kịp tượng hình
Mà em như thể thần linh hiện về
Cùng tôi lướt tới cơn mê
Còn nghe thổn thức lời thề trăm năm.

Nhẹ nhàng theo mỗi bước chân
Men vào quá khứ cho gần bóng em
Có thành sương khói mông mênh
Một ngày cũng đã chồng chềnh đời nhau.

Nhịp tim như mới bắt đầu
Hồn tôi thì đã lao đao mất rồi
Em về tựa thoáng mây trôi
Trăm năm một bận luân hồi đó em!

Đời sau dẫu nhớ hay quên
Cũng xin hoá đá đáp đền ơn xưa
Thì trong mỗi một hạt mưa
Có em đứng giữa cho vừa vặn đau…",Em về,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Em-v%E1%BB%81/poem-8Hl6sAxkjtDsnJQaKBLmLw
,"Chào em tháng sáu muộn màng
Trên môi hoa tuyết còn đang tượng hình
Mùa đông rét mướt khai sinh
Chào nhau một nụ tội tình lạnh tanh.

Em như viên đá long lanh
Tan vào đáy tách để hành hạ nhau
Vết thương vừa mới bắt đầu
Tim tôi như thể đã đau mãn kỳ.

Chào nhau một cuộc từ ly
Đông tàn rồi cũng xuân thì đó em
Chờ ngày nắng ấm sẽ lên
Em khoe áo mới mông mênh phố phường.

Xin tạ ơn những con đường
Ngày sau em dễ còn mường tượng tôi
Tháng sáu lạnh tựa đôi môi
Nhấp chung giọt đá mà rời rã nhau…",Giã biệt tháng sáu,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Gi%C3%A3-bi%E1%BB%87t-th%C3%A1ng-s%C3%A1u/poem-xStN0NiUXvqnO6g1P3TJdw
,"Chút tàn thu còn vương trên tóc
Tôi nhặt chiều rơi theo bóng em
Thoáng hương xưa đã đông thành đá
Lăn lóc ngang qua nỗi gập ghềnh.

Cái lạnh đầu đông như dao cắt
Hồn tôi lìa ra khỏi hình hài
Bếp lửa nhà ai chưa nhen nhúm
Để em hơ ấm những tàn phai.

Em đi, đâu chắc gì đã thấy
Bụi tuyết còn đau dưới gót giày
Muốn níu mùa thu cho chậm lại
Mà nghe lạnh buốt cả bàn tay.

Thu và đông chưa lần lỗi hẹn
Tan vào nhau hối hả giao mùa
Tôi với em như mây và lụa
Trôi bềnh bồng vào cõi rất xưa…",Giao mùa,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Giao-m%C3%B9a/poem-cyUuLJj8fnIOzmMq9KRRVw
,"Dẫu giấc mơ có dài thêm nữa
Cũng chưa tới kịp chỗ hẹn hò
Để em biết rộn ràng hối hả
Bước qua lối nhện đã giăng tơ.

Bóng em nhấp nhô ngang nhịp thở
Ở trong nhau mà đã ngoài nhau
Máu trong tim nhỏ vào biển cả
Cho buồn trải mộng xuống bãi dâu.

Lăn qua chưa giáp vòng chăn gối
Còn nghe lãng đãng một mùi hương
Hình hài em đâu là hư cấu
Mà hồn tôi như đã hoang đường!

Trôi bềnh bồng ngang đêm dị ảo
Chợt nghe tiếng gọi thuở em về
Âm vang xa lắc còn lảo đảo
Cả đời chưa đuổi kịp cơn mê…",Giấc mơ dị ảo,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Gi%E1%BA%A5c-m%C6%A1-d%E1%BB%8B-%E1%BA%A3o/poem-yMBoN7yxOQHXxB_0jDcVVA
,"Bước theo nhịp guốc Sài Gòn
Còn thơm dáng tóc dọc đường em qua
Phấn hương quấn quít lụa là
Bỏ tôi chết đứng giữa tà áo bay.

Hiên chiều phố đã như say
Để em nhón gót cho dài bóng không
Tôi vấp ngang bụi gai hồng
Hồn phiêu dạt mộng bềnh bồng, đó em!

Như ngọn sóng cuốn vào tim
Giọt cà phê bỗng lung linh Sài Gòn
Từ em áp nụ môi non
Vành ly bỏ lại vẫn còn thơm tho.

Cũng đâu chắc phải tình cờ
Hồn em thất lạc vào thơ tôi rồi
Trái tim động đậy đâm chồi
Giấu trong lụa biếc một thời tình si.

Mùa xuân vừa mới dậy thì
Dung nhan em đã kiêu kỳ mê man
Để thơ tôi biết hoang đàng
Theo em cho phố còn vang gót người...",Gót xuân Sài Gòn,Lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/G%C3%B3t-xu%C3%A2n-S%C3%A0i-G%C3%B2n/poem-RKa9TQLvIr0-FubEvp5oYA
,"Ta đã lãng phí đời nhau một nửa
Một nửa đời sau còn được bao lâu
Thì em hãy vì ta như đóm lửa
Đốt cháy cả trần ai để bạc đầu!

Cho em biết tình yêu là hung bạo
Là bão giông theo mỗi tiếng thở dài
Dù ta có tan vào đêm cùng tận
Em vẫn nồng nàn như đang sớm mai.

Chưa hết trăm năm để thành người lạ
Em nửa đời như thể mới hôm qua
Vẫn hừng hực nhịp tim trong lồng ngực
Vụt cháy bùng theo vạt áo lụa là.

Còn vẳng tiếng em từ cơn mê hoặc
Lời cuồng say tựa những đợt sóng gào
Ta đã có một thời tình thất lạc
Hết nửa đời mới biết đắm say nhau…",Hết nửa đời mới biết đắm say nhau...,Tám chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/H%E1%BA%BFt-n%E1%BB%ADa-%C4%91%E1%BB%9Di-m%E1%BB%9Bi-bi%E1%BA%BFt-%C4%91%E1%BA%AFm-say-nhau/poem-xNemjwM4JHJSNC5oRHG7IQ
,"Hồn tôi như mặt nước
Để em khuấy chân vào
Còn nhấp nhô ngọn sóng
Là tôi còn biết đau.

Chỗ trái tim nương náu
Dường như đã bấp bênh
Em không là chiếc bóng
Tôi đâu có gập ghềnh!

Trong mắt em lênh láng
Giọt dã tràng xanh xao
Lăn lóc vào quá khứ
Cho tượng đá bạc đầu!

Trăm năm chờ rêu phủ
Mình đã già như nhau
Em có là biển cả
Thì cũng bao la sầu…",Hồn nước,Năm chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/H%E1%BB%93n-n%C6%B0%E1%BB%9Bc/poem-stYIpswDjVGHFRaaFaaOnw
,"Giọt sương chưa kịp mãn phần
Còn lân la như thể chần chờ em
Cùng tôi đóng cửa buông rèm
Đốt lò hương cũ sưởi đêm đông tàn.

Để nghe từ nhúm tro than
Đang tí tách những âm vang lạc loài
Thì thầm trong trái tim tôi
Tiếng em còn đồng vọng lời vô ngôn.

Khói bay như có linh hồn
Cũng đâu đủ ấm mùa đông lối người
Tôi bước chưa tới bóng tôi
Chắc gì đã kịp một hơi thở dài.

Mà em tựa giọt sương phai
Rắc vào đêm để hoài thai tội tình
Vết thương vừa mới khai sinh
Hồn tôi đông đá cựa mình còn đau…",Khúc đông tàn,Song thất lục bát,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/Kh%C3%BAc-%C4%91%C3%B4ng-t%C3%A0n/poem-7N4w_YBCu-buQeZXoT_OeA
,"Tôi về như thể hồn Lưu – Nguyễn
Lối xưa lạ lẫm tự bao giờ
Trăm năm chưa dài hơn nhịp thở
Thì làm sao đuổi kịp cơn mơ!

Mà em từ thuở quên hò hẹn
Chốn cũ hoang tàn những dấu chân
Của người lữ khách không chỗ trọ
Có lần bước vấp bóng tình nhân.

Núi còn không hay lời đá gọi
Em chắc gì đã biết tôi đau
Vết thương dẫu có liền da thịt
Trong tim vẫn rát buốt cồn cào.

Tôi về như thể người đi lạc
Vào cõi nhân gian chịu nhục hình
Chân trần dẫm xuống chùm gai nhọn
Còn nghe loạng choạng cuộc phù sinh…",Lạc lối về,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/L%E1%BA%A1c-l%E1%BB%91i-v%E1%BB%81/poem-jf7dyLs-GLlz9zQjdXwUpA
,"Tóc thả lưng chừng khoe dáng Tết
Trên vai em thuở mới xuân thì
Vạt nắng chờ ai thơm lụa biếc
Ngập ngừng theo mỗi bước tôi đi.

Như lữ khách một chiều qua phố
Lạc vào tà áo phất phơ bay
Còn nghe lạ lẫm mùi con gái
Bên vườn xuân mai bỗng rụng đầy.

Em ngọt ngây tựa chùm hoa phấn
Rắc hương cho thắm nụ môi trần
Tôi có phủi bụi bay trong mắt
Cũng đâu kịp thấy bóng tình nhân!

Mà có đôi lần em thấp thoáng
Như tà áo mỏng lẫn vào mây
Đến khi ngoái lại thì em cũng
Ngọn tóc thề đã chấm giêng hai.

Hồn tôi như thể mây và gió
Thổi nắng tơ vàng phơi áo em
Thì trong mỗi thoáng hương bay đó
Là chút buồn tôi ngan ngát xuân…",Lạc xuân,Bảy chữ,Hư Vô,https://www.thivien.net//H%C6%B0-V%C3%B4/L%E1%BA%A1c-xu%C3%A2n/poem-UYQXJcFX7uj_orFshXKu7w
